id,name,property_type,room_type,accommodates,bathrooms,bedrooms,price,extra_people,minimum_nights,number_of_reviews,review_scores_rating,cancellation_policy,reviews_per_month
3172600,"Supreme Court View Townhouse, 2 BR in Capitol Hill",House,Entire home/apt,4,1,2,300.00,0.00,3,7,97,strict,0.2
15559034,Beautiful Lincoln Park/CapHill 1 BR condo w/ Den!,Condominium,Entire home/apt,3,1,2,100.00,0.00,4,3,100,moderate,0.46
15985071,Cozy English Bsmt near Metro and Eastern Market,Apartment,Entire home/apt,4,1,1,98.00,0.00,1,29,99,strict,5.47
1582862,English Basement in Capitol Hill DC,Apartment,Entire home/apt,4,1,1,145.00,10.00,3,70,97,strict,1.58
14576717,Charming Apartment in Capitol Hill,Apartment,Entire home/apt,4,1,2,165.00,25.00,5,13,98,moderate,1.74
16477504,Large Home on Capitol Hill,House,Entire home/apt,10,3.5,4,3000.00,0.00,1,0,,flexible,
16477900,Cozy Home in Capitol Hill,House,Entire home/apt,6,2.5,3,1500.00,0.00,2,0,,strict,
16443343,Cozy 3BD Row House near Capitol Hill,House,Entire home/apt,4,1.5,3,600.00,0.00,1,0,,flexible,
4484805,Cozy room on Capital Hill,House,Private room,1,1,1,85.00,29.00,1,58,97,strict,1.91
15888141,DC-Style! Spacious & Modern & Prime Location!,Apartment,Entire home/apt,6,1,1,198.00,0.00,2,38,98,strict,6.55
16707813,2 Bedroom Luxury Apartment on Capitol Hill w/crib!,Apartment,Entire home/apt,6,2,2,500.00,0.00,2,0,,flexible,
13562243,"Capitol Hill, Parking PRIVATE backyard near METRO",Townhouse,Entire home/apt,6,1,2,150.00,25.00,2,56,96,strict,6.11
5894847,Beautiful Sunny 3BR Capitol Hill Gem,House,Entire home/apt,10,2,3,305.00,30.00,2,27,94,strict,1.11
16676011,Hill Rowhouse Near it All,House,Entire home/apt,6,1,3,799.00,0.00,1,0,,flexible,
16159731,Capitol Hill Rowhouse - Inauguration Special,House,Entire home/apt,6,2,3,950.00,0.00,2,0,,strict,
16596541,Huge Apartment on Capitol Hill (Eastern Market),Apartment,Entire home/apt,6,1,1,449.00,0.00,3,0,,moderate,
16577933,Historic Row House 3 Blocks Walk to the Capitol,Townhouse,Entire home/apt,6,1,2,975.00,0.00,2,0,,strict,
1570233,"Supreme DC Stay, Block from the Supreme Court Huge",House,Entire home/apt,8,1.5,3,499.00,0.00,3,52,94,strict,1.3
12253009,"Location, Location, Location - US Capitol & more",Apartment,Entire home/apt,3,1,0,105.00,10.00,3,56,98,strict,4.49
16480346,Charming English Basement in Capitol Hill,House,Entire home/apt,3,1,1,120.00,0.00,1,0,,flexible,
15857907,"2 bedrooms, sleeps 5 ★ on Capitol Hill",Townhouse,Private room,5,2,2,150.00,0.00,3,0,,moderate,
16087309,Best Inauguration Spot. REDUCED!!,House,Entire home/apt,8,2,3,1500.00,0.00,1,0,,moderate,
3635540,New apartment with backyard patio,Apartment,Entire home/apt,4,1,1,120.00,5.00,2,24,93,moderate,0.91
15956435,Luxury Capitol Hill Home!2 Blocks to National mall,House,Entire home/apt,8,2.5,3,495.00,0.00,2,5,100,moderate,0.93
6444151,50% refunded for help packing!,Townhouse,Private room,2,1,1,59.00,40.00,1,0,,flexible,
15006557,The Chanticleer on Capitol Hill,Apartment,Entire home/apt,5,1,1,149.00,0.00,2,11,96,moderate,2.16
4848799,MasterSuite 4 Blks to US Capitol,House,Private room,2,1,1,130.00,15.00,2,47,97,moderate,1.86
16219481,Gorgeous 2 Bdrm Steps from Capitol/National Mall,Apartment,Entire home/apt,4,1,2,750.00,0.00,2,0,,flexible,
16350701,Eastern Market Dream Home,House,Entire home/apt,5,1.5,2,1500.00,50.00,2,0,,strict,
16541516,3 BR DC Rowhouse near Capitol Hill,House,Entire home/apt,5,2.5,3,225.00,0.00,2,3,93,moderate,0.81
17399377,"Bright 1BR, walk to Metro!",Apartment,Entire home/apt,1,1,1,79.00,0.00,3,1,100,moderate,0.67
6690084,Sunny & Spacious Capitol Hill Home,House,Entire home/apt,1,1,1,300.00,100.00,1,1,80,strict,0.14
10551108,In the heart of Capitol Hill,Apartment,Entire home/apt,4,1,1,150.00,0.00,2,34,99,flexible,2.42
18022235,Gorgeous Capitol Hill Private Bedroom + Bathroom,House,Private room,2,1,1,84.00,25.00,1,11,100,moderate,11
4325183,English Basement in Capitol Hill,Apartment,Entire home/apt,3,1,0,99.00,10.00,2,75,89,moderate,2.4
4915180,1BR apt in historic Capitol Hill,Apartment,Entire home/apt,4,1,1,135.00,0.00,2,53,98,moderate,3.68
15826776,Sunny 2-level 1BR on Capitol Hill - close to Metro,Apartment,Entire home/apt,6,1,1,107.00,5.00,1,10,100,moderate,8.11
9043726,The Pegasus-4,Apartment,Entire home/apt,6,1,2,125.00,0.00,3,3,93,strict,0.18
4882039,1BR- Heart of historic Capitol Hill,Apartment,Entire home/apt,4,1,1,129.00,5.00,1,113,93,moderate,4.08
458046,Capitol Hill Guest House - 3BR+Loft,House,Entire home/apt,10,2.5,3,500.00,50.00,3,151,100,flexible,2.55
16678182,One Block from Library of Congress,Townhouse,Private room,4,1,0,130.00,0.00,2,0,,strict,
453159,Walk to the Capitol! 2BR2BA w/patio,Apartment,Entire home/apt,6,2,2,159.00,15.00,3,148,97,strict,21.35
16350448,Spacious Luxury One Bedroom in Capitol Hill,Apartment,Entire home/apt,3,1,1,167.00,15.00,1,3,100,strict,0.81
16284856,English Basement Apartment Steps from the Capitol!,Apartment,Entire home/apt,4,1,1,150.00,0.00,2,22,99,moderate,4.93
1965122,"Spacious, Sunny, Loft Studio Apt",Apartment,Entire home/apt,4,1,0,135.00,15.00,2,119,96,flexible,2.87
17169503,Cozy Private Apartment in Eastern Market Area,Apartment,Entire home/apt,3,1,1,118.00,0.00,21,4,95,moderate,2.31
382111,Capitol Hill Historic District Apt!,Apartment,Entire home/apt,4,1,1,175.00,0.00,3,162,95,moderate,2.61
16809012,Historic Charm,House,Entire home/apt,8,2.5,3,220.00,50.00,3,5,96,moderate,2.46
16677882,Lovely 1 bed in Eastern Market!,Apartment,Entire home/apt,2,1,1,199.00,0.00,7,0,,strict,
16153590,"New Luxury Condo, Walk to Inauguration, Parking!",Condominium,Entire home/apt,4,1,1,1200.00,0.00,3,0,,flexible,
16427473,Inauguration rental - 6 blocks from US Capitol!,Apartment,Entire home/apt,2,1,1,375.00,0.00,2,0,,flexible,
16480798,3 Bedroom Home in Capital Hill,House,Entire home/apt,6,2.5,3,2500.00,0.00,3,0,,flexible,
8288766,Park side! Capitol Hill Guest suite,Apartment,Entire home/apt,4,1,1,125.00,15.00,2,67,97,moderate,3.65
11206235,"Eastern Market Suite ""Abe""",Townhouse,Private room,2,1,1,96.00,0.00,1,66,93,moderate,5.12
12287507,"Eastern Market Suite ""Bill""",Townhouse,Entire home/apt,2,2,1,150.00,0.00,1,82,92,moderate,6.26
16449070,Cozy Capitol Hill English Basement,Apartment,Entire home/apt,4,1,1,1700.00,0.00,3,0,,flexible,
14842161,Capitol Hill Classic,House,Entire home/apt,8,2.5,4,175.00,20.00,2,18,99,flexible,5.63
17004838,Private Bed & Bath in large Capitol Hill Row house,House,Private room,2,1,3,100.00,60.00,14,0,,strict,
11303167,Capitol Hill at Eastern Market,House,Private room,2,1,1,85.00,0.00,3,14,100,flexible,1.16
15857905,Gorgeous Historic 1898 Home on the Hill Sleeps 9,Townhouse,Entire home/apt,9,2.5,3,389.00,30.00,2,4,100,strict,0.92
12080158,Capitol Hill Row House,House,Entire home/apt,4,1.5,2,200.00,0.00,1,1,80,flexible,0.08
16611501,"Modern Capitol Hill Condo, Walk to Inauguration!",Condominium,Entire home/apt,4,1,1,700.00,0.00,2,0,,moderate,
16645828,Gorgeous Capitol Hill Apartment in Historic Home!,Apartment,Entire home/apt,4,1,1,100.00,25.00,1,18,98,moderate,5.51
1538123,Beautiful apartment on Capitol Hill,Apartment,Entire home/apt,2,1,1,180.00,0.00,2,140,97,flexible,3.21
13494761,Hill Chic Private Bedroom & Bath,House,Private room,3,1,1,90.00,0.00,2,82,98,moderate,7.71
6290314,Capitol Hill Classic stay.,House,Private room,1,1,1,100.00,25.00,1,25,98,moderate,1.09
9205644,6th & A Apt 1 Gorgeous Historic Townhouse Apt,Apartment,Entire home/apt,4,1.5,2,195.00,45.00,14,1,100,strict,0.08
16414517,Exquisite Capitol Hill Flat Near Monuments PARKING,Apartment,Entire home/apt,4,1,1,149.00,0.00,2,12,100,strict,3.24
16086752,Cozy English Basement on Hill East,Apartment,Entire home/apt,4,1,1,100.00,15.00,2,2,100,strict,0.45
6059738,Spacious Capitol Hill Row Home,House,Entire home/apt,6,3.5,3,300.00,0.00,7,0,,strict,
3798521,Private Luxury Suite & Sunny Patio,House,Private room,2,1,1,105.00,0.00,2,79,94,strict,3.15
14447623,Capitol Hill: Large Urban/Luxe Apt Sleeps 4,House,Entire home/apt,4,1,0,189.00,0.00,3,0,,flexible,
16741245,Quirky Capitol Hill Apt!,Apartment,Private room,4,1,1,375.00,0.00,1,0,,moderate,
14709477,Capitol Hill Convenience 2BR/1.5BA,Apartment,Entire home/apt,6,1.5,2,180.00,10.00,2,8,95,flexible,2.7
12382773,Charming Room on Capitol Hill★1/2 block from metro,Townhouse,Private room,2,1,1,65.00,25.00,3,13,100,moderate,1.01
12513824,Capitol Hill Luxury Boutique Condo,Condominium,Entire home/apt,3,1,1,250.00,0.00,1,4,100,moderate,0.33
1569233,Wonderful Capitol Hill Location,Apartment,Entire home/apt,4,1,1,100.00,5.00,3,36,82,strict,0.8
16380350,Victorian Sleeps 8-Heart of Capitol Hill!,House,Entire home/apt,8,2.5,4,425.00,0.00,2,1,100,strict,0.4
16576925,Cozy Condo in Capital Hill (The Nook),Apartment,Entire home/apt,3,1,1,650.00,0.00,1,0,,flexible,
16413061,Spacious Apartment in Heart of Capitol Hill,Apartment,Entire home/apt,4,1,1,200.00,0.00,3,8,100,moderate,4
4223238,One Bedroom Capitol Hill Retreat,Apartment,Entire home/apt,2,1,1,119.00,0.00,1,109,96,moderate,3.45
16807138,Cozy and Clean Two-Bedroom Apt on Capitol Hill!,Apartment,Entire home/apt,2,1,2,450.00,0.00,1,0,,flexible,
8320112,Best Location on the Hill,House,Entire home/apt,6,1.5,3,325.00,0.00,3,4,95,strict,0.28
7860331,Cozy room on Capitol Hill,Apartment,Private room,2,1,1,100.00,0.00,1,40,84,strict,1.9
11759609,Hill Home 1.5 Blocks from Metro,House,Entire home/apt,6,3.5,3,225.00,50.00,2,13,100,strict,1.08
4616068,"Capitol Hill gem,off street parking",Apartment,Entire home/apt,5,1,1,169.00,0.00,2,35,93,strict,1.32
8023867,CapHill apt- walk to everything!,Apartment,Entire home/apt,3,1,0,115.00,0.00,1,118,97,flexible,5.66
2060129,3rd & A Apt 3 Capitol Hill Charming  great patio,House,Entire home/apt,4,1.5,1,175.00,45.00,1,4,100,strict,0.21
13528908,1 Bedroom Apt on East Capitol Hill,Apartment,Entire home/apt,4,1,1,99.00,0.00,2,2,100,flexible,0.23
5992166,"Classic Capitol Hill flat, Walk Everywhere",Condominium,Entire home/apt,2,1,0,129.00,0.00,3,62,97,strict,3.56
4878010,Private Room near Capitol Hill,Apartment,Private room,2,1,1,67.00,0.00,2,57,98,flexible,2.24
1109640,"Fresh, New Studio in Great Location",Apartment,Entire home/apt,3,1,,100.00,0.00,3,63,99,strict,1.3
7205542,Handsome row house walking distance to Capitol,House,Entire home/apt,6,2,2,349.00,0.00,2,0,,flexible,
16577136,The Livingston home,Townhouse,Entire home/apt,7,1.5,3,500.00,0.00,3,0,,flexible,
9727618,Spring into Summer on Capitol Hill,House,Entire home/apt,4,1.5,2,310.00,0.00,2,1,100,flexible,0.07
355527,Steps from US Capitol and Monuments,Apartment,Entire home/apt,3,1,1,160.00,20.00,2,118,95,strict,1.87
15952947,"Cosy Capitol Hill/E. Market Condo, 2 blk to Metro",Condominium,Entire home/apt,3,1,1,95.00,20.00,2,4,100,moderate,0.7
16052295,Sunny Carriage House in Capitol Hill,Guesthouse,Entire home/apt,4,1,1,105.00,10.00,2,14,99,strict,2.76
9103402,Quintessential Cap Hill Experience,House,Entire home/apt,4,1.5,2,199.00,25.00,4,7,94,strict,0.41
16148494,Modern 2 bed/2 bath Luxury Apartment,Apartment,Entire home/apt,5,2,2,199.00,0.00,2,1,,strict,0.18
11921332,Paris Flat in DC- huge 1BR w/ Loft!,Apartment,Entire home/apt,4,1,1,129.00,15.00,2,64,93,strict,4.63
16705491,Luxurious Apartment 3 Blocks from U.S. Capitol,Apartment,Entire home/apt,4,1,1,800.00,0.00,3,0,,flexible,
12969922,Beautiful Capitol Hill Apartment,Apartment,Entire home/apt,3,1,1,115.00,40.00,2,3,100,strict,0.47
16215665,Beautiful Condo in the heart of Capitol Hill,Condominium,Entire home/apt,5,1,2,195.00,0.00,2,1,100,moderate,0.22
16394169,The Yellow House,House,Entire home/apt,6,2,3,400.00,0.00,2,0,,strict,
16313739,Inauguration Hdqtrs Capitol Hill! Relax in style,House,Entire home/apt,6,2.5,2,1900.00,0.00,4,0,,flexible,
6186712,spacious apt in historic district!,Apartment,Entire home/apt,4,1,0,125.00,0.00,2,125,94,strict,5.19
2025201,Entire 2BR+ Rowhouse in Hill East,House,Entire home/apt,6,2,3,200.00,25.00,3,4,100,flexible,0.13
15164715,1 BR in Charming Capitol Hill 2-Story Home,House,Private room,2,1,1,200.00,0.00,1,0,,flexible,
16704758,1 Capitol Hill Walk to Metro Location!! Discount!!,House,Entire home/apt,6,1,1,108.00,10.00,1,11,93,strict,5.41
15951056,Charming English Basement in Capitol Hill!,Apartment,Entire home/apt,4,1,1,110.00,0.00,1,52,98,flexible,8.86
10544363,Newly renovated 1 BD near Capitol,Apartment,Entire home/apt,4,1,1,265.00,0.00,1,19,95,flexible,1.34
15798241,Luxury Capitol Hill Suite! 2 Blocks to Capitol!,House,Entire home/apt,5,1,1,125.00,0.00,2,24,99,moderate,4.07
13624438,Cozy Capitol Hill Apt - Easy Walk to Inaguration,Apartment,Entire home/apt,4,2,2,500.00,0.00,2,0,,strict,
14248703,Capitol Hill Cottage,Apartment,Entire home/apt,4,1,1,170.00,25.00,3,3,100,strict,0.39
16568762,1 BR/1 BATH in a Townhouse ONE BLOCK from Capitol,Apartment,Private room,2,1,1,990.00,0.00,3,1,,strict,0.68
1272280,Capitol Hill Apt. near Metro & Grocery,Apartment,Entire home/apt,2,1,0,97.00,5.00,7,29,97,strict,0.66
5532035,Perfect Location Pretty Row Home in Capitol Hill!,House,Entire home/apt,4,1.5,1,225.00,15.00,3,49,95,flexible,2.01
16410753,"Luxury, Newly Built 2BR, PARKING, Capitol Hill",Condominium,Entire home/apt,5,1,2,595.00,0.00,2,0,,moderate,
10314797,Cozy Capitol Hill basement boutique right by Metro,House,Private room,3,1,1,83.00,10.00,1,54,95,strict,3.88
4088890,8th Street Apt - walk to Eastern Market!,Apartment,Entire home/apt,3,1,1,175.00,25.00,3,7,97,strict,0.23
7037986,Historic Capitol Hill Rowhome,House,Entire home/apt,5,1,2,212.00,0.00,1,19,100,strict,0.99
7725737,Charming & Historical Capitol Hill Row House,House,Entire home/apt,4,1,2,175.00,25.00,2,65,96,strict,4.2
9593533,Capitol Hill new bedroom in the sky,Townhouse,Private room,2,1,1,90.00,0.00,2,19,98,moderate,1.15
4416095,Capitol Hill Luxurious Master Bedrm,House,Private room,2,1,1,80.00,25.00,2,82,97,flexible,2.72
16671355,Spacious 3 Bdrm Heart of Cap Hill,House,Entire home/apt,5,1,3,349.00,0.00,2,8,95,moderate,2.14
4055607,Capitol Hill 2-BD/1.5-BA,Apartment,Entire home/apt,4,1.5,2,160.00,45.00,2,141,97,moderate,4.5
4645378,NEW 2BR-Best Location. E.Mkt METRO!,Apartment,Entire home/apt,4,1,2,199.00,25.00,3,95,99,strict,3.32
13494833,Newly Renovated Luxury Capitol Hill Row House!,House,Entire home/apt,10,3.5,3,399.00,0.00,1,7,100,moderate,0.81
16345587,Capitol Hill Suite! Steps to metro and sites!,Apartment,Entire home/apt,6,1,1,95.00,0.00,2,15,84,flexible,3.46
4351658,* Private Apartment steps to Capitol & Museums *,Apartment,Entire home/apt,6,1,1,250.00,30.00,2,88,94,moderate,2.88
2745958,Lovely room true Cap Hill- no fees!,Apartment,Private room,2,1,1,100.00,0.00,2,99,97,strict,2.64
1336920,Capitol Hill Studio/Parking Pass/Summer ++ below,Apartment,Entire home/apt,2,1,1,125.00,0.00,4,85,97,moderate,1.83
12019225,Large Capitol Hill 1BR Apt / 10% Weekly Discount,Apartment,Entire home/apt,2,1,1,115.00,0.00,2,20,99,moderate,1.71
2842757,Amazing Capitol Hill Location,Apartment,Entire home/apt,4,1,2,102.00,25.00,2,42,92,moderate,1.16
9363513,Unbeatable Hill Location!,Apartment,Entire home/apt,6,1,2,119.00,20.00,2,44,92,strict,2.34
13492207,New! Beautifully Renovated Capitol Hill Apartment,Apartment,Entire home/apt,4,1,1,159.00,0.00,1,47,95,moderate,4.95
8150930,Basic but comfy room on Cap Hill,Apartment,Private room,2,1,1,46.00,0.00,1,93,81,strict,4.54
14944917,Sunny English Basement,Apartment,Entire home/apt,4,1,1,135.00,0.00,3,36,97,strict,4.54
11552492,Eastern Market 2br house,Townhouse,Entire home/apt,5,2.5,2,200.00,0.00,3,3,93,flexible,0.22
16179637,Private Row-Home Blocks from the Capitol.,Apartment,Entire home/apt,5,1.5,2,500.00,0.00,1,0,,flexible,
17840858,"Beautiful, close-in, light-filled Capitol Hill apt",House,Entire home/apt,2,1,0,150.00,0.00,1,12,100,flexible,9
14212111,Perfectly Located Studio on Capitol Hill,Apartment,Entire home/apt,3,1,0,90.00,0.00,2,7,100,strict,0.76
16440243,"Beautiful Capitol Hill home, walk to inauguration",House,Entire home/apt,8,3.5,4,5000.00,0.00,1,0,,flexible,
6019861,Quaint One Bedroom Apartment in Capitol Hill,Apartment,Entire home/apt,4,1,1,157.00,0.00,1,12,97,strict,8.78
16964336,Capitol Hill Carriage House,House,Entire home/apt,6,1.5,2,200.00,0.00,2,1,100,flexible,0.57
876290,"Capitol Hill Victorian, large brdm",House,Private room,2,1,1,95.00,0.00,1,175,97,strict,3.54
13491888,New! Luxury Capitol Hill Row House,House,Entire home/apt,6,2.5,2,248.00,0.00,1,41,97,moderate,4.39
15956602,Hill East 1br Sunny Delight,Apartment,Entire home/apt,4,1,1,85.00,35.00,2,0,,strict,
14056056,Upscale & Spacious 1-BR on Capitol Hill,Apartment,Entire home/apt,3,1,1,119.00,30.00,2,7,100,moderate,0.86
13098658,1 BR Sleeps 4 in Capitol Hill,Apartment,Entire home/apt,4,1,1,118.00,0.00,4,0,,flexible,
3103276,Attractive 2 Twin Beds Near Capitol,House,Private room,2,1,1,70.00,25.00,2,241,97,moderate,6.69
13032102,3 bedroom House next to Stadium Armory metro,House,Entire home/apt,9,2,3,825.00,0.00,2,0,,flexible,
14372503,Beautiful Apt Steps from Capitol,Apartment,Private room,3,1,1,80.00,0.00,2,6,93,moderate,0.66
15914892,Cozy and Classic Capitol Hill Row Home Condo,Condominium,Entire home/apt,6,1,2,750.00,0.00,3,0,,flexible,
10476670,Private Brand New English Basement,Apartment,Entire home/apt,3,1,1,115.00,20.00,2,26,94,moderate,1.88
3790570,Charming One Bedroom in the Heart of Capitol Hill,Apartment,Entire home/apt,2,1,1,600.00,0.00,3,0,,strict,
17846937,COZY 2BR STEPS TO CAPITOL!! BEST LOCATION!!,Townhouse,Entire home/apt,6,1,2,129.00,0.00,1,2,90,strict,2
18272770,Studio Apartment near Eastern Market,Apartment,Entire home/apt,2,1,0,95.00,50.00,3,0,,flexible,
16177518,Home-away-from-home master suite,House,Private room,2,1.5,1,45.00,20.00,1,1,,flexible,0.2
16734513,STEPS AWAY FROM THE INAUGURATION!,Apartment,Entire home/apt,4,1,1,400.00,0.00,2,0,,flexible,
4708560,"Capitol Hill! Walk to Capitol, metro, everywhere",House,Entire home/apt,8,2.5,3,329.00,0.00,4,2,100,strict,0.36
12543010,Historic Mansion 2 blks to Capitol,House,Entire home/apt,9,3.5,4,995.00,0.00,3,3,100,strict,0.27
16505003,The Capitol St Charmer,Apartment,Entire home/apt,4,1,1,150.00,25.00,2,14,97,moderate,3.78
8505959,BR in Historic Capitol Hill Rowhome,House,Private room,2,1,1,99.00,50.00,1,75,96,strict,3.83
16616554,Capitol Hill Row House Apartment,Apartment,Private room,2,1,1,127.00,0.00,1,0,,moderate,
17386011,Queen Bedroom,House,Private room,2,1,1,135.00,0.00,7,0,,flexible,
15682010,"Beautiful historic rowhome, blocks to Inauguration",House,Entire home/apt,7,1.5,3,1199.00,0.00,3,0,,strict,
10476155,Capitol Retreat,Townhouse,Private room,2,1,1,79.00,5.00,2,58,100,moderate,4.72
9362025,Eastern Market Gem ~ Steps from Metro,Apartment,Entire home/apt,4,1,1,79.00,10.00,3,39,96,strict,2.02
14373844,Capitol Hill Charmer! Walk to Capitol & Metro,House,Entire home/apt,4,1.5,2,200.00,0.00,2,31,99,moderate,3.56
15717305,Spacious Hill Rowhouse. 2 blocks to Capitol!,Townhouse,Entire home/apt,9,3,4,900.00,0.00,2,1,100,strict,0.27
8967038,New Penthouse Flat~ Walk 2 Capitol!,Apartment,Entire home/apt,6,1,3,169.00,20.00,3,78,98,strict,3.46
13357919,Classic 3 Bedroom Townhouse ON Capitol Hill!,Townhouse,Entire home/apt,7,3.5,3,588.00,0.00,3,18,98,strict,1.65
2380536,Spacious 1BR in Capitol Hill,Apartment,Entire home/apt,2,1,1,150.00,0.00,2,75,98,flexible,1.93
14907046,Room on Capitol Hill - Inauguration Special,House,Private room,2,1.5,1,300.00,0.00,2,0,,flexible,
14501793,Charming Capitol Hill 4BR Rowhome in Lincoln Park,House,Entire home/apt,12,3.5,4,230.00,20.00,2,27,87,strict,3.33
16402189,2 Story Apt Steps From Capitol,Apartment,Entire home/apt,3,1,1,550.00,0.00,2,0,,moderate,
5293817,Four blocks from the Capitol Building,Apartment,Private room,2,1,1,700.00,0.00,1,0,,flexible,
15910630,Cozy Capitol Hill Condo,Apartment,Private room,4,1,1,95.00,0.00,1,0,,flexible,
10405545,Bright & Sunny--Luxury + Location!,Apartment,Entire home/apt,2,1,0,185.00,0.00,1,32,99,flexible,2.25
3888627,Apt Three Blocks from The Capitol!,Apartment,Entire home/apt,2,1,0,124.00,20.00,2,23,84,strict,0.8
5592505,"Perfect location, heart of Cap.Hill",Apartment,Entire home/apt,2,1,1,119.00,0.00,1,0,,flexible,
6116718,Constitution Place B & B,Bed & Breakfast,Private room,2,1,1,175.00,0.00,2,2,100,strict,0.14
12866878,308 Millers Ct  Carriage House 2 blocks to Capitol,House,Entire home/apt,3,1,1,175.00,45.00,1,2,100,strict,0.28
9229592,Corner Row Home on Capitol Hill,House,Entire home/apt,5,2,3,210.00,50.00,3,1,100,moderate,0.06
16438529,Perfectly located house in Capitol Hill,House,Entire home/apt,5,4.5,3,260.00,0.00,30,0,,strict,
16438473,Sofabed Near Eastern Market,Apartment,Shared room,1,1,1,76.00,0.00,5,0,,flexible,
16175345,Victorian style living in Capitol Hill,House,Entire home/apt,5,3.5,3,290.00,0.00,30,0,,strict,
16699342,Quaint Apartment 1 bedroom,Apartment,Entire home/apt,3,1,1,250.00,0.00,1,0,,flexible,
8474523,Large 1 BR apartment Downtown DC,Apartment,Entire home/apt,2,1,1,90.00,0.00,3,0,,flexible,
16437127,"Cozy, Modern Capitol Hill Row Home",Townhouse,Entire home/apt,6,1.5,2,580.00,0.00,2,0,,strict,
5820228,Spacious 1BD Near E. Market,Apartment,Entire home/apt,3,1,1,170.00,0.00,1,39,99,moderate,1.52
16578511,Large Capitol Hill Victorian w/ parking,House,Entire home/apt,4,1,1,450.00,0.00,3,0,,flexible,
17747661,"Eastern Market, Barrack's Row Getaway! Welcome!",House,Private room,2,1.5,1,90.00,0.00,2,0,,moderate,
18075302,"Contemporary Luxury Apartment room, walk to metro",Apartment,Private room,2,1,1,75.00,0.00,2,0,,flexible,
15096360,Capital Hill Haven only 9 Blocks to the Capitol,Apartment,Entire home/apt,2,1,1,120.00,30.00,2,15,99,strict,3.1
16766623,Brand New Apt-Pennsylvania Avenue-In Capitol Hill!,Apartment,Entire home/apt,4,1,1,130.00,0.00,2,18,91,flexible,5.19
15324810,Charming Studio in Capitol Hill!,Apartment,Entire home/apt,2,1,0,180.00,0.00,1,6,100,flexible,0.87
16600552,Capitol Hill Inauguration Rental,House,Entire home/apt,5,1.5,2,750.00,0.00,3,0,,moderate,
16332673,Sun-drenched home steps to Capitol,House,Entire home/apt,8,1.5,3,2000.00,0.00,2,0,,flexible,
16687656,Beautiful Capitol Hill Home - 1 BR,Apartment,Private room,2,1,1,150.00,0.00,2,2,100,moderate,2
5164213,Charming 1-br apartment - walk to the Capitol,Apartment,Entire home/apt,3,1,1,70.00,10.00,2,5,80,strict,0.19
14470283,Cozy 2-Story Capitol Hill Condo,Condominium,Shared room,2,1,1,50.00,15.00,1,4,100,flexible,0.5
16273446,2BR 1.5 BATH TOWNHOUSE- WALK TO THE CAPITOL!,House,Entire home/apt,4,1.5,2,600.00,0.00,2,0,,strict,
1560567,At Home on Capitol Hill,House,Entire home/apt,6,2,2,245.00,25.00,5,50,100,moderate,1.13
16764960,Light-filled Capitol Hill 2 Bedroom Unit,House,Entire home/apt,4,2.5,2,800.00,0.00,5,0,,flexible,
16163352,Cozy 3 Bedroom Row Home in Hill East Neighborhood,House,Entire home/apt,8,1.5,3,500.00,0.00,2,0,,flexible,
16239722,Spectacular Condo  *Inauguration Only*,Condominium,Entire home/apt,5,1,2,600.00,0.00,3,0,,flexible,
14333797,Capitol Hill apartment: first floor living & bikes,Apartment,Entire home/apt,5,1,1,169.00,0.00,2,7,94,flexible,0.87
12864508,6th & A Apt 2 grand building 5 blocks to Mall,Apartment,Entire home/apt,2,1,1,125.00,45.00,1,0,,strict,
17877837,Luxury Apt in Capitol Hill - 5 Min Walk to Metro,Apartment,Entire home/apt,2,1,1,135.00,0.00,5,2,100,moderate,2
16665327,Capitol Hill bedroom/bathroom free private parking,House,Private room,2,3,2,500.00,0.00,1,1,100,flexible,0.27
11553508,Stunning new 1BR in Capitol Hill,Apartment,Entire home/apt,4,1,1,265.00,0.00,1,5,96,flexible,0.41
2476761,E Cap 1  Top Spot Grand Street 3 blocks to Capitol,Apartment,Entire home/apt,4,1,0,155.00,35.00,3,3,93,strict,0.23
16663778,Few Blocks to Capitol-Stylish Apt-Capitol Hill,Apartment,Entire home/apt,5,1,1,93.00,15.00,2,19,95,flexible,5.48
1098825,Capitol Hill Apartment ,Apartment,Entire home/apt,2,1,1,125.00,30.00,2,62,100,moderate,1.26
4375603,Eastern Market Retreat,Apartment,Entire home/apt,2,1,0,115.00,20.00,2,62,96,strict,2.06
5850173,A Capitol Hill Sweet Spot,Apartment,Entire home/apt,2,1,1,150.00,0.00,7,1,100,flexible,0.05
5393414,English Basement on Capitol Hill ,House,Entire home/apt,4,1,1,160.00,25.00,2,74,96,moderate,2.81
16042165,"3br; Walk to Capitol, near Metro, & w/ parking!",House,Entire home/apt,8,2.5,3,3000.00,0.00,3,0,,moderate,
9717797,"Capitol Hill private room, 1 block to everything!",House,Private room,2,1.5,1,70.00,0.00,3,48,99,strict,3.1
5718723,"Bright historic Capitol Hill home, family-friendly",House,Entire home/apt,6,2.5,3,350.00,25.00,2,3,100,strict,0.13
9028271,Hill Flats DC 2 - WALK EVERYWHERE!,Apartment,Entire home/apt,5,1,1,170.00,25.00,2,7,86,strict,0.39
11125206,Large Cap. Hill Room ★ 1/2 block from metro,Townhouse,Private room,2,1,1,80.00,25.00,3,40,100,moderate,3.08
