id,listing_url,neighbourhood,neighbourhood_cleansed,city,state,zipcode,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,amenities,price,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,number_of_reviews,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,cancellation_policy,calculated_host_listings_count,reviews_per_month
17529340,https://www.airbnb.com/rooms/17529340,South End,South End,Boston,MA,2116,42.3462029,-71.07344111,Apartment,Entire home/apt,2,1,1,1,Real Bed,"{TV,""Cable TV"",Internet,Wifi,""Air conditioning"",Kitchen,""Paid parking off premises"",Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50"",""Self check-in"",Lockbox,""Hot water"",""Bed linens"",""Extra pillows and blankets"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Single level home"",""Luggage dropoff allowed"",""Long term stays allowed""}",175.00,250.00,65.00,1,$0.00 ,2,60,80,3/27/2017,9/7/2018,100,10,10,10,10,10,10,strict_14_with_grace_period,1,4.47
17541222,https://www.airbnb.com/rooms/17541222,Roxbury,Roxbury,Boston,MA,2119,42.32880143,-71.09552557,Apartment,Entire home/apt,4,1,1,2,Real Bed,"{TV,Internet,Wifi,""Air conditioning"",Kitchen,""Free street parking"",Heating,""Family/kid friendly"",""Smoke detector"",""Carbon monoxide detector"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",Keypad,""Hot water"",""Luggage dropoff allowed""}",139.00,100.00,20.00,2,$20.00 ,2,1125,85,3/6/2017,8/26/2018,93,10,9,10,10,9,9,moderate,4,4.57
17543473,https://www.airbnb.com/rooms/17543473,Mission Hill,Mission Hill,Roxbury Crossing,MA,2120,42.32997136,-71.09708496,Apartment,Entire home/apt,7,1,3,3,Real Bed,"{TV,""Cable TV"",Wifi,""Air conditioning"",Kitchen,""Free parking on premises"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",Essentials,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",Bathtub,""Hot water"",""Bed linens"",""Extra pillows and blankets"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Single level home"",""Luggage dropoff allowed"",""Flat path to front door"",""Well-lit path to entrance"",""Step-free access"",""Accessible-height bed"",""Step-free access"",""Accessible-height toilet"",""Step-free access""}",225.00,100.00,89.00,1,$0.00 ,2,7,123,3/14/2017,9/9/2018,98,10,10,10,10,9,10,moderate,2,6.71
17543635,https://www.airbnb.com/rooms/17543635,Dorchester,Dorchester,Boston,MA,2125,42.31620626,-71.05655359,Apartment,Private room,1,1,1,1,Real Bed,"{Wifi,""Air conditioning"",Kitchen,""Free street parking"",Heating,""Family/kid friendly"",""Smoke detector"",""First aid kit"",Essentials,""Lock on bedroom door"",Hangers,Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_50"",Bathtub,""Room-darkening shades"",""Hot water"",""Bed linens"",Microwave,Refrigerator,""Dishes and silverware"",Oven,Stove,""Patio or balcony"",""Luggage dropoff allowed"",""Long term stays allowed"",Other}",65.00,0.00,30.00,1,$20.00 ,1,365,13,5/6/2017,3/1/2018,92,10,9,10,10,9,10,strict_14_with_grace_period,2,0.78
17547347,https://www.airbnb.com/rooms/17547347,Dorchester,Dorchester,Boston,MA,2122,42.31132268,-71.06250505,House,Private room,4,2,1,2,Real Bed,"{Internet,Wifi,""Air conditioning"",Kitchen,""Free street parking"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_50"",""Self check-in"",Keypad,""Private entrance"",""High chair"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",Microwave,""Coffee maker"",Refrigerator,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Patio or balcony"",""Garden or backyard"",""Luggage dropoff allowed"",""Long term stays allowed"",""Wide hallway clearance"",""Step-free access""}",61.00,150.00,45.00,2,$15.00 ,2,1125,58,5/30/2017,8/22/2018,94,10,10,10,10,9,9,moderate,14,3.68
17553435,https://www.airbnb.com/rooms/17553435,South Boston,South Boston,Boston,MA,2127,42.33273277,-71.05387176,Apartment,Entire home/apt,5,1,1,1,Real Bed,"{TV,Internet,Wifi,""Air conditioning"",Kitchen,""Free street parking"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Safety card"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",""Smart lock"",""Pack ’n Play/travel crib"",""Room-darkening shades"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Stove,""Patio or balcony"",""Garden or backyard"",""Luggage dropoff allowed"",""Long term stays allowed""}",80.00,300.00,100.00,2,$35.00 ,2,1125,70,3/10/2017,9/1/2018,99,10,10,10,10,10,10,strict_14_with_grace_period,12,3.79
17559493,https://www.airbnb.com/rooms/17559493,Chinatown,Chinatown,Boston,MA,2111,42.35024523,-71.06004581,Apartment,Entire home/apt,5,1,2,3,Real Bed,"{TV,""Cable TV"",Internet,Wifi,""Air conditioning"",Kitchen,Heating,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",""Smart lock"",""Private entrance"",""Hot water"",""Long term stays allowed""}",295.00,200.00,60.00,4,$20.00 ,3,1125,60,3/19/2017,9/3/2018,97,10,10,10,10,10,9,strict_14_with_grace_period,4,3.3
17559756,https://www.airbnb.com/rooms/17559756,Chinatown,Chinatown,Boston,MA,2111,42.35025863,-71.06160544,Apartment,Entire home/apt,5,1,2,3,Real Bed,"{TV,""Cable TV"",Internet,Wifi,""Air conditioning"",Kitchen,Heating,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",""Smart lock"",""Private entrance"",""Hot water"",""Long term stays allowed""}",295.00,200.00,60.00,4,$30.00 ,3,1125,58,3/19/2017,9/6/2018,96,10,10,10,10,9,9,strict_14_with_grace_period,4,3.19
17559846,https://www.airbnb.com/rooms/17559846,Chinatown,Chinatown,Boston,MA,2111,42.34998398,-71.06130968,Apartment,Entire home/apt,3,1,1,2,Real Bed,"{TV,""Cable TV"",Internet,Wifi,""Air conditioning"",Heating,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",""Smart lock"",""Private entrance"",""Hot water"",""Long term stays allowed""}",170.00,100.00,50.00,2,$20.00 ,2,1125,104,3/19/2017,9/7/2018,96,10,10,10,10,10,9,strict_14_with_grace_period,4,5.72
17560124,https://www.airbnb.com/rooms/17560124,South Boston,South Boston,Boston,MA,2127,42.33170885,-71.0521363,Apartment,Entire home/apt,13,2,3,7,Real Bed,"{TV,""Cable TV"",Internet,Wifi,""Air conditioning"",Kitchen,""Free street parking"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Safety card"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",""Smart lock"",Bathtub,""Pack ’n Play/travel crib"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Patio or balcony"",""Luggage dropoff allowed"",""Long term stays allowed""}",399.00,600.00,250.00,6,$50.00 ,2,1125,0,,,,,,,,,,strict_14_with_grace_period,12,
17565296,https://www.airbnb.com/rooms/17565296,Jamaica Plain,Jamaica Plain,Boston,MA,2130,42.29474656,-71.11580974,House,Entire home/apt,6,1.5,3,3,Real Bed,"{TV,Wifi,""Air conditioning"",Kitchen,""Free parking on premises"",""Pets allowed"",Breakfast,""Free street parking"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",Keypad,""High chair"",""Children’s books and toys"",""Pack ’n Play/travel crib"",""Hot water"",""Luggage dropoff allowed""}",200.00,300.00,150.00,1,$0.00 ,3,1125,3,4/16/2017,7/9/2018,100,10,10,10,10,10,10,flexible,1,0.17
17567087,https://www.airbnb.com/rooms/17567087,South End,South End,Boston,MA,2118,42.3437735,-71.06862783,Apartment,Entire home/apt,6,1,2,3,Real Bed,"{TV,""Cable TV"",Internet,Wifi,""Air conditioning"",Kitchen,""Pets allowed"",Heating,""Family/kid friendly"",""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",Lockbox}",350.00,,40.00,1,$0.00 ,1,1125,116,3/19/2017,9/3/2018,100,10,10,10,10,10,10,moderate,2,6.39
17573922,https://www.airbnb.com/rooms/17573922,Chinatown,Chinatown,Boston,MA,2111,42.34841872,-71.0615927,Apartment,Entire home/apt,3,1,1,2,Real Bed,"{TV,""Cable TV"",Internet,Wifi,""Air conditioning"",Kitchen,Heating,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",""Smart lock"",""Private entrance"",""Hot water"",""Long term stays allowed""}",190.00,150.00,50.00,2,$20.00 ,3,1125,72,3/22/2017,9/7/2018,98,10,10,10,10,10,10,strict_14_with_grace_period,4,3.99
17574145,https://www.airbnb.com/rooms/17574145,Roslindale,Roslindale,Boston,MA,2131,42.28509664,-71.13107374,House,Private room,2,1,1,1,Real Bed,"{Internet,Wifi,""Air conditioning"",Kitchen,Breakfast,""Pets live on this property"",""Free street parking"",""Indoor fireplace"",Heating,""Smoke detector"",""Carbon monoxide detector"",Essentials,""Lock on bedroom door"",Hangers,""Hot water"",""Bed linens"",""Long term stays allowed"",""Host greets you""}",89.00,0.00,40.00,1,$30.00 ,1,180,27,3/19/2017,9/1/2018,99,10,10,10,10,10,10,strict_14_with_grace_period,1,1.49
17574739,https://www.airbnb.com/rooms/17574739,Back Bay,Back Bay,Boston,MA,2115,42.35185627,-71.08743075,Apartment,Entire home/apt,2,1,2,1,Real Bed,"{TV,""Cable TV"",Wifi,Kitchen,""Indoor fireplace"",Heating,""Family/kid friendly"",""Smoke detector"",""Carbon monoxide detector"",""Safety card"",""Fire extinguisher"",Essentials,Shampoo,""Hair dryer"",Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_50""}",400.00,400.00,50.00,2,$0.00 ,2,1125,0,,,,,,,,,,strict_14_with_grace_period,1,
17585989,https://www.airbnb.com/rooms/17585989,,Fenway,boston,MA,2115,42.34528726,-71.08799839,Serviced apartment,Entire home/apt,3,1,1,2,Real Bed,"{TV,""Cable TV"",Internet,Wifi,""Air conditioning"",Kitchen,Doorman,Gym,Elevator,Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",""Building staff"",""Hot water"",""Bed linens"",""Extra pillows and blankets""}",170.00,,,1,$0.00 ,30,1125,0,,,,,,,,,,moderate,17,
17587766,https://www.airbnb.com/rooms/17587766,Back Bay,Back Bay,Boston,MA,2116,42.35422681,-71.07784568,Condominium,Entire home/apt,3,1,0,2,Real Bed,"{TV,Wifi,""Air conditioning"",Kitchen,Elevator,Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Hot water"",Other}",99.00,0.00,145.00,1,$0.00 ,90,1125,0,,,,,,,,,,strict_14_with_grace_period,9,
17588460,https://www.airbnb.com/rooms/17588460,Fenway/Kenmore,Fenway,Boston,MA,2215,42.34764437,-71.09165187,Condominium,Entire home/apt,3,1,0,2,Real Bed,"{TV,Wifi,""Air conditioning"",Kitchen,Elevator,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Fire extinguisher"",Essentials,""Hair dryer"",""Laptop friendly workspace"",""Self check-in"",Lockbox,""Hot water""}",98.00,500.00,145.00,1,$0.00 ,90,1125,3,5/14/2017,9/1/2017,80,8,9,9,8,10,10,strict_14_with_grace_period,9,0.18
17590738,https://www.airbnb.com/rooms/17590738,North End,North End,Boston,MA,2113,42.36512133,-71.05545334,Condominium,Entire home/apt,4,1,1,2,Real Bed,"{TV,Internet,Wifi,""Air conditioning"",Kitchen,""Paid parking off premises"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Essentials,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",Lockbox,""Hot water""}",188.00,500.00,100.00,1,$0.00 ,3,1125,2,7/16/2018,8/20/2018,80,8,9,8,8,10,7,strict_14_with_grace_period,9,0.98
17591026,https://www.airbnb.com/rooms/17591026,Back Bay,Back Bay,Boston,MA,2115,42.34940024,-71.08802451,Condominium,Entire home/apt,4,1,0,1,Real Bed,"{TV,Wifi,Kitchen,""Paid parking off premises"",""Family/kid friendly"",""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Essentials,""Hair dryer"",""Hot water"",Other}",188.00,500.00,100.00,1,$0.00 ,3,1125,0,,,,,,,,,,strict_14_with_grace_period,9,
17591030,https://www.airbnb.com/rooms/17591030,Fenway/Kenmore,Fenway,Boston,MA,2215,42.34404988,-71.09365838,Apartment,Entire home/apt,2,1,1,2,Real Bed,"{TV,Internet,Wifi,""Air conditioning"",Kitchen,Elevator,Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Essentials,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",Keypad,""Hot water"",""Long term stays allowed""}",109.00,500.00,125.00,1,$0.00 ,60,1124,0,,,,,,,,,,strict_14_with_grace_period,9,
17591467,https://www.airbnb.com/rooms/17591467,Beacon Hill,Beacon Hill,Boston,MA,2114,42.35981149,-71.06938213,Condominium,Entire home/apt,3,1,0,1,Real Bed,"{TV,Internet,Wifi,""Air conditioning"",Kitchen,""Paid parking off premises"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Essentials,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",Lockbox,""Hot water"",""Long term stays allowed""}",188.00,500.00,100.00,1,$0.00 ,3,1125,0,,,,,,,,,,strict_14_with_grace_period,9,
17591837,https://www.airbnb.com/rooms/17591837,Back Bay,Back Bay,Boston,MA,2115,42.35035824,-71.08517436,Condominium,Entire home/apt,4,1,1,1,Real Bed,"{TV,Internet,Wifi,""Air conditioning"",Kitchen,Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Essentials,Hangers,""Hair dryer"",Iron,""Hot water"",Other}",110.00,500.00,145.00,1,$0.00 ,90,1124,0,,,,,,,,,,strict_14_with_grace_period,9,
17592876,https://www.airbnb.com/rooms/17592876,Dorchester,Dorchester,Boston,MA,2125,42.31831443,-71.06409948,Apartment,Entire home/apt,7,1,4,6,Real Bed,"{Wifi,""Air conditioning"",Kitchen,""Free street parking"",Heating,""Family/kid friendly"",""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",Lockbox,""Hot water"",Microwave,""Coffee maker"",Refrigerator,""Dishes and silverware"",""Cooking basics"",Stove,""BBQ grill"",""Patio or balcony"",""Garden or backyard"",""Long term stays allowed""}",85.00,,20.00,4,$20.00 ,2,60,81,3/21/2017,8/27/2018,91,10,9,10,10,9,9,moderate,1,4.48
17606513,https://www.airbnb.com/rooms/17606513,Allston-Brighton,Brighton,Boston,MA,2135,42.36104581,-71.14214734,House,Private room,2,1,1,1,Real Bed,"{TV,""Cable TV"",Internet,Wifi,""Air conditioning"",Kitchen,Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Safety card"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50"",""Self check-in"",Keypad,""Hot water"",""Bed linens"",""Extra pillows and blankets"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Patio or balcony"",""Garden or backyard"",""Luggage dropoff allowed"",""Long term stays allowed"",""Firm mattress"",""Paid parking on premises""}",69.00,0.00,40.00,1,$15.00 ,2,120,24,7/8/2017,8/19/2018,94,10,10,10,10,9,9,strict_14_with_grace_period,39,1.66
17607186,https://www.airbnb.com/rooms/17607186,East Boston,East Boston,Boston,MA,2128,42.36692112,-71.04191753,Apartment,Entire home/apt,4,1.5,2,2,Real Bed,"{TV,Wifi,""Air conditioning"",Kitchen,Elevator,""Free street parking"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",""Smart lock"",Microwave,Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Long term stays allowed"",""Wide hallway clearance""}",120.00,0.00,40.00,2,$50.00 ,5,30,1,12/3/2017,12/3/2017,100,10,10,10,10,10,10,moderate,2,0.1
17608648,https://www.airbnb.com/rooms/17608648,,Charlestown,Boston,MA,2129,42.38357227,-71.07680627,Apartment,Entire home/apt,3,1,1,1,Real Bed,"{""Cable TV"",Wifi,Kitchen,""Paid parking off premises"",Heating,""Family/kid friendly"",""Smoke detector"",""Carbon monoxide detector"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_50"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove}",149.00,100.00,,1,$25.00 ,2,1125,23,4/9/2017,8/29/2018,95,9,10,10,10,9,9,strict_14_with_grace_period,10,1.32
17608927,https://www.airbnb.com/rooms/17608927,Allston-Brighton,Brighton,Boston,MA,2135,42.35884933,-71.14060983,House,Private room,2,1,1,1,Real Bed,"{TV,""Cable TV"",Internet,Wifi,""Air conditioning"",Kitchen,Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Safety card"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50"",""Self check-in"",Keypad,""Hot water"",""Paid parking on premises""}",46.00,0.00,40.00,1,$15.00 ,2,90,31,4/18/2017,8/21/2018,94,9,10,10,10,9,9,strict_14_with_grace_period,39,1.81
17609053,https://www.airbnb.com/rooms/17609053,South End,South End,Boston,MA,2118,42.3400715,-71.07481708,Apartment,Entire home/apt,4,1,2,2,Real Bed,"{TV,Wifi,""Air conditioning"",Kitchen,""Free parking on premises"",Breakfast,Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",Lockbox}",120.00,0.00,95.00,2,$45.00 ,1,25,9,6/8/2017,8/12/2018,100,10,10,10,10,10,10,moderate,2,0.58
17609382,https://www.airbnb.com/rooms/17609382,Allston-Brighton,Brighton,Boston,MA,2135,42.35954592,-71.13992131,House,Private room,2,1,1,2,Real Bed,"{TV,""Cable TV"",Internet,Wifi,""Air conditioning"",Kitchen,Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Safety card"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50"",""Self check-in"",Keypad,""Hot water"",""Bed linens"",""Extra pillows and blankets"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Patio or balcony"",""Luggage dropoff allowed"",""Long term stays allowed"",""Paid parking on premises""}",69.00,0.00,40.00,1,$10.00 ,2,90,60,4/16/2017,8/26/2018,92,10,9,10,10,9,9,strict_14_with_grace_period,39,3.48
17609594,https://www.airbnb.com/rooms/17609594,Allston-Brighton,Brighton,Boston,MA,2135,42.35908704,-71.13996579,House,Private room,2,1,1,1,Real Bed,"{TV,""Cable TV"",Internet,Wifi,""Air conditioning"",Kitchen,Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Safety card"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50"",""Self check-in"",Keypad,""Hot water"",""Bed linens"",""Extra pillows and blankets"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Patio or balcony"",""Luggage dropoff allowed"",""Long term stays allowed"",""Paid parking on premises""}",69.00,0.00,40.00,1,$15.00 ,2,90,26,4/18/2017,8/22/2018,92,9,10,10,10,9,9,strict_14_with_grace_period,39,1.51
